parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
12834278,,,,2,4,,6,2,,,1200,1200,,,,,6037,,2,,,,2,33996261,-117958219,9800,,,,,,0100,261,LCR106,60374086.31,45602,3101,,96489,0,,,,1,,,1955,,,78986,394931,2016,315945,4687.4,,,6.03741E+13
14623370,1,,,2,2,,,2,,,1055,1055,,,,,6059,,2,1,0,,24,33816770,-117850070,,,,,,,34,266,,60590762.08,33252,1286,,97063,5,,,,,,,1970,1,,89190,192691,2016,103501,2260.86,,,6.05908E+13
10868235,1,,,4,4,,7,4,,,3274,3274,,,,,6037,,4,,,,2,34139409,-118500904,39336,1,,,,1,0101,261,LARE11,60371397.02,12447,3101,51906,96426,0,,,,1,,,1965,,,664412,1130653,2016,466241,13861.69,,,6.03714E+13
11993026,,,,1,2,,4,1,,,970,970,,,,,6037,,1,,,,7,34081366,-118309591,5577,,,,,,0100,261,LAR3,60371924.2,12447,3101,274517,95985,0,,,,1,,,1913,,,15528,402505,2016,386977,4880.39,,,6.03719E+13
12753807,,,,2,3,,6,2,,,1230,1230,,,,,6037,,2,,,,7,33899101,-118064490,6180,,,,,,0100,261,NOR1YY,60375527,53636,3101,,96193,0,,,,1,,,1950,,,48547,74997,2016,26450,1245.01,Y,15,6.03755E+13
12136695,1,,,2,3,,6,2,,,2025,2025,,,,,6037,,2,,,,2,34141658,-118034091,9500,,,,,,0100,261,ARR1YY,60374307.21,50749,3101,,96268,0,,,,1,,,1948,,,217425,883226,2016,665801,10153.94,,,6.03743E+13
12280714,,,,1,3,,4,1,,,1159,1159,,,,,6037,,1,,,,7,33918783,-118210626,6425,,,,,,0100,261,LYR1YY,60375405.01,32616,3101,,96113,0,,,,1,,,1947,,,31271,57646,2016,26375,1127.23,,,6.03754E+13
11211173,1,,,3,4,,8,3,,,2165,2165,,,,,6037,,3,,,,2,34566910,-118031530,6556,1,,,,1,0101,261,PDR1*,60379107.13,40227,3101,,97330,0,,,,1,,,1989,,,180500,255000,2016,74500,3958.46,,,6.03791E+13
12099546,1,,,3,4,,6,3,,,3005,3005,,,,,6037,,3,,,,2,34134610,-118161466,9151,,,,,,010G,261,PSR4,60374639,47019,3101,275411,96293,0,,,,1,,,1906,,,299500,550300,2016,250800,6501.9,,,6.03746E+13
14637407,,,,2,3,,,2,,,1656,1656,,,,,6059,,2,,,,,33606700,-117743000,,,,,,,34,266,,60590626.48,46098,1286,,96963,6,,,,,,,1972,1,,139574,291784,2016,152210,2949.12,,,6.05906E+13
17227660,,,,2.5,4,,,2.5,,1307,2438,2438,,,1307,,6111,1,2,2,460,,,34280532,-118731348,4408,,,,,,1111,261,,61110081.01,27110,2061,,97116,8,,1,,,,,1984,2,,272598,545196,2016,272598,6288.3,,,6.11101E+13
11132671,1,,,3,5,,7,3,,,3176,3176,,,,,6037,,3,,,,2,34383527,-118589537,12114,,,,,,0100,261,LCA25*,60379203.38,,3101,,96395,0,,,,1,,,1997,,,271031,452633,2016,181602,6665.43,,,6.03792E+13
11006323,,,,2,3,,6,2,,,1288,1288,,,,,6037,,2,,,,2,34322161,-118412454,8442,,,,,,0100,261,LARS,60371061.11,12447,3101,34213,96368,0,,,,1,,,1960,,,148294,366373,2016,218079,4519.51,,,6.03711E+13
14163839,,,,2,4,,,2,,,1505,1505,,,,,6059,1,2,2,460,TRUE,,33899584,-117826335,7392,,,1,,,122,261,,60590218.22,21412,1286,,97078,7,,,,,,,1972,2,,106589,355656,2016,249067,4214.92,,,6.05902E+13
14135752,,,,2,3,,,2,,,1796,1796,,,,,6059,,2,2,651,,,33885451,-117928432,9880,,,,,,122,261,,60590113,24812,1286,,97043,7,,,,,,,1968,1,,124247,606065,2016,481818,6835.76,,,6.05901E+13
11849363,,,,2,3,,6,2,,,1884,1884,,,,,6037,,2,,,,7,34047006,-118121822,6631,,,,,,0100,261,MPR1YY,60374826,6021,3101,,96497,0,,,,1,,,1954,,,53204,81139,2016,27935,1256.68,,,6.03748E+13
14153848,,,,2,3,,,2,,,1276,1276,,,,,6059,1,2,1,399,,,33935968,-117898500,8160,,,,,,122,261,,60590015.06,17150,1286,,97035,6,,,,,,,1963,1,,29974,52620,2016,22646,847.68,,,6.059E+13
10868348,1,,,3,4,,7,3,,,2280,2280,,,,,6037,,3,,,,2,34135032,-118497746,15094,,,,,,0100,261,LARE15,60371397.02,12447,3101,51906,96426,0,,,,1,,,1964,,,121249,190403,2016,69154,2615.14,,,6.03714E+13
14270210,,,,2.5,2,,,2.5,,,1244,1244,,,,,6059,,2,2,503,,,33680732,-117895897,1780,,,,,,122,261,,60590639.03,38032,1286,,96958,5,,1,,,,,1979,2,,129213,182426,2016,53213,2493.48,,,6.05906E+13
11015553,1,,,4,5,,9,4,,,3280,3280,,,,,6037,,4,,,,2,34287834,-118494024,17503,1,,,,1,0101,261,LARA,60371066.45,12447,3101,31817,96370,0,,,,1,,,1961,,,311598,519329,2016,207731,6485.66,,,6.03711E+13
14245756,,,,2,3,,,2,,,1374,1374,,,,,6059,,2,2,400,,,33771941,-117827534,13500,,,,,,122,261,,60590757.01,40081,1286,,97005,6,,,,,,,1954,1,,39016,63798,2016,24782,1113.06,,,6.05908E+13
11927613,,,,1,3,,6,1,,,1171,1171,,,,,6037,,1,,,,7,34111769,-118063430,7206,,,,,,0100,261,TCR105,60374319,14111,3101,,96517,0,,,,1,,,1951,,,109502,547525,2016,438023,6423.75,,,6.03743E+13
12118013,,,,3,4,,8,3,,,2440,2440,,,,,6037,,3,,,,2,34157509,-118104586,8701,1,,,,1,0101,261,PSR6,60374628,47019,3101,274513,96295,0,,,,1,,,1935,,,425189,605788,2016,180599,13902.23,,,6.03746E+13
10718173,1,,,3,4,,7,3,,,2397,2397,,,,,6037,,3,,,,2,34213499,-118639095,9999,1,,,,1,0101,261,LARE11,60371344.23,12447,3101,268588,96339,0,,,,1,,,1982,,,320000,802000,2016,482000,9871.16,,,6.03713E+13
11417470,,,,1,2,,4,1,,,972,972,,,,,6037,,1,,,,7,33942239,-118365870,5013,,,,,,0100,261,LCR1YY,60376015.01,45888,3101,,96136,0,,,,1,,,1948,,,33869,169396,2016,135527,2738.87,,,6.0376E+13
12771031,,,,2,3,,4,2,,,1685,1685,,,,,6037,,2,,,,7,34046330,-118037993,6678,,,,,,0100,261,SER1*,60374338.01,36502,3101,,96480,0,,,,1,,,1949,,,207611,348924,2016,141313,4331.51,,,6.03743E+13
17231277,,,,4,5,,,4,,1891,2912,2912,,,1891,,6111,1,4,2,462,,,34294807,-118715255,8312,,,,,,1111,261,,61110084.02,27110,2061,,97116,8,,,,,503,,1978,1,,291264,485437,2016,194173,5777.08,,,6.11101E+13
11987805,,,,7,8,,8,7,,,6452,,,6452,,,6037,,7,,,,,34073741,-118339541,7830,,,,,,0200,246,LAR2,60372141,12447,3101,274517,96017,0,,,,2,,,1927,,,155520,236062,2016,80542,3286.04,,,6.03721E+13
14422777,,,,3,3,,,3,,,2651,2651,,,,,6059,,3,2,690,,,33511093,-117635827,10725,,,,,,122,261,,60590320.23,33840,1286,,96985,8,,,,,,,1979,2,,208877,310642,2016,101765,3568.32,,,6.05903E+13
10894645,,,,3,4,,8,3,,,2128,2128,,,,,6037,,3,,,,2,34169400,-118427779,8288,1,,,,1,0101,261,LAR1,60371245,12447,3101,27080,96410,0,,,,1,,,1953,,,271973,434573,2016,162600,5286.88,,,6.03712E+13
12157770,,,,2,2,,6,2,,,1915,1915,,,,,6037,,2,,,,7,34186499,-118168364,7996,,,,,,0100,261,PSR4,60374604.01,30187,3101,,96291,0,,,,1,,,1949,,,371000,622000,2016,251000,7326.79,,,6.03746E+13
11852174,,,,2,2,,5,2,,,1716,,,1716,,,6037,,2,,,,,34023056,-118129285,5538,,,,,,0200,246,MNR1YY,60375302.04,25953,3101,,96192,0,,,,2,,,1950,,,249812,441975,2016,192163,6941.87,,,6.03753E+13
14648582,,,,2.5,3,,,2.5,,,1881,1881,,,,,6059,,2,1,0,,,33469539,-117601604,,,,,,,1,266,,60590320.23,13693,1286,,96983,0,,1,,,,,2004,,,235290,570000,2016,334710,8548.8,,,6.05903E+13
12836179,1,,,2,4,,6,2,,,1939,1939,,,,,6037,,2,,,,2,34023835,-117945135,11401,,,,,,0100,261,LPR1YY,60374077.02,39306,3101,,96488,0,,,,1,,,2000,,,160208,272636,2016,112428,3490.7,,,6.03741E+13
12600563,,,,3,2,,7,3,,,1394,1394,,,,,6037,,3,,,,2,33826000,-118320000,174102,1,,,,1,010C,266,TORR-MD,60376509.02,54722,3101,274895,96159,0,,,,1,,,1979,,,137012,228408,2016,91396,2714.72,,,6.03765E+13
10976221,,,,1,2,,5,1,,,850,850,,,,,6037,,1,,,,7,34291996,-118434187,5411,,,,,,0100,261,SFR1*,60373202.02,47547,3101,,96366,0,,,,1,,,1926,,,43259,149771,2016,106512,2122.32,,,6.03732E+13
12938694,,,,2,3,,6,2,,,1371,1371,,,,,6037,,2,,,,2,34082104,-117936359,8015,,,,,,0100,261,WCR1*,60374053.03,14542,3101,,96523,0,,,,1,,,1954,,,90585,222525,2016,131940,2703.01,,,6.03741E+13
11219395,1,,,2,3,,6,2,,,1134,1134,,,,,6037,,2,,,,2,34585233,-117859243,58021,,,,,,0100,261,LCRA40000*,60379001.04,40227,3101,,97344,0,,,,1,,,1984,,,70934,99300,2016,28366,1546.78,,,6.0379E+13
14429046,,,,2.5,3,,,2.5,,,1594,1594,,,,,6059,1,2,2,483,,,33469776,-117708647,3180,,,,,,122,261,,60590423.23,17686,1286,,96961,6,,1,,,,,1974,2,,123293,363802,2016,240509,4682.4,,,6.05904E+13
10985375,,,,2,3,,6,2,,,1258,1258,,,,,6037,,2,,,,2,34278557,-118411717,5829,,,,,,0100,261,LAR1,60371042.03,12447,3101,40215,96361,0,,,,1,,,1964,,,60419,133517,2016,73098,1786.93,,,6.0371E+13
11041434,1,,,3,4,,8,3,,,1946,1946,,,,,6037,,3,,,,2,34249814,-118450011,8905,,,,,,0100,261,LARS,60371193.1,12447,3101,13176,96411,0,,,,1,,,1979,,,168621,408345,2016,239724,5155.92,,,6.03712E+13
11084211,,,,3,3,,5,3,,,2356,,,2356,,,6037,,3,,,,7,34250789,-118512064,51398,1,,,,1,0201,246,LARE11,60371113.02,12447,3101,33183,96355,0,,,,2,,,1957,,,283297,628134,2016,344837,8596.11,,,6.03711E+13
11019917,1,,,2,3,,8,2,,,1878,1878,,,,,6037,,2,,,,2,34273330,-118437765,10187,,,,,,0100,261,LAR1,60371095,12447,3101,40215,96366,0,,,,1,,,1989,,,137731,312332,2016,174601,4045.68,,,6.03711E+13
14504115,13,,,2.5,4,,,2.5,,,1996,1996,,,,,6059,,2,2,480,,,33645450,-117644382,4750,1,,,,1,122,261,,60590320.31,12773,1286,,96995,8,,1,,,,,1977,2,,149223,691000,2016,541777,7066.5,,,6.05903E+13
11646422,1,,,8,8,,10,8,,,6172,6172,,,,,6037,,8,,,,2,34070747,-118467651,17828,1,,,,1,0101,261,LARE11,60372654.1,12447,3101,113910,96030,0,,,,1,,,2000,,,1351930,3261275,2016,1909345,39320.01,,,6.03727E+13
11474737,,,,2,3,,8,2,,,1281,1281,,,,,6037,,2,,,,7,33983000,-118383000,83329,,,,,,010E,266,CCR3*,60377030.01,51617,3101,,96095,0,,,,1,,,1971,,,127165,362555,2016,235390,4333.15,,,6.0377E+13
11615939,1,,,2,1,,9,2,,,1810,1810,,,,,6037,,2,,,,2,34050800,-118445000,38330,1,,,,1,010C,266,LAR3,60372655.2,12447,3101,118920,96006,0,,,,1,,,1974,,,214889,497916,2016,283027,6068.58,,,6.03727E+13
11186237,1,,,4,6,,7,4,,,3300,3300,,,,,6037,,4,,,,2,34620253,-118189560,6777,1,,,,1,0101,261,PDSP*,60379102.1,40227,3101,,97329,0,,,,1,,,2002,,,262597,327531,2016,64934,5299.7,,,6.03791E+13
14741838,,,,2.5,3,,,2.5,,,1765,1765,,,,,6059,,2,2,0,,,33585036,-117736873,,,,,,,34,266,,60590626.33,37086,1286,,96974,0,,1,,,,,1997,,,170608,480324,2016,309716,4814.66,,,6.05906E+13
10791691,1,,,2,5,,8,2,,,3385,3385,,,,,6037,,2,,,,2,34172624,-118613383,10970,,,,,,0100,261,LARE11,60371372.01,12447,3101,48570,96389,0,,,,1,,,1960,,,448000,878000,2016,430000,10742.42,,,6.03714E+13
11751303,,,,2,5,,4,2,,,1839,,,1839,,,6037,,2,,,,,34050928,-118336738,6196,,,,,,0200,246,LAR2,60372172,12447,3101,274514,96000,0,,,,2,,,1923,,,304575,1015250,2016,710675,12355.26,,,6.03722E+13
10755489,,,,0,0,,,,,,,,,,,,6037,,,,,,,34138185,-118631583,40531,,,,,,010D,269,LCA11*,60378002.04,37688,3101,,96337,0,,,,,,,,,,,9,2016,9,,,,
12395951,1,,,2,4,,6,2,,,1960,1960,,,,,6037,,2,,,,2,33966678,-118100659,10001,1,,,,1,0101,261,PRSF*,60375026.02,26483,3101,,96197,0,,,,1,,,1950,,,71449,99179,2016,27730,1698.1,,,6.0375E+13
12648336,,,,2,4,,3,2,,,1432,,,1432,,,6037,,2,,,,,34046081,-118257690,5000,,,,,,0200,246,LAC2,60372077.1,12447,3101,54300,96221,0,,,,2,,,1910,,,180000,447500,2016,267500,5437.61,Y,14,6.0373E+13
11162490,1,,,4,3,,7,4,,,3483,3483,,,,,6037,,4,,,,2,34442905,-118411747,5884,,,,,,0100,261,SCUR2,60379108.07,54311,3101,37739,96401,0,,,,1,,,2009,,,355337,558387,2016,203050,7373.74,,,6.03791E+13
14022569,,,,2,4,,,2,,,1412,1412,,,,,6059,,2,2,400,,,33712669,-117876187,6600,,,,,,122,261,,60590740.05,47568,1286,,97007,7,,,,,,,1955,3,,65057,211055,2016,145998,2700.4,,,6.05907E+13
12221658,,,,1,2,,4,1,,,1004,1004,,,,,6037,,1,,,,7,33943090,-118274829,4185,,,,,,0100,261,LAR2,60372405,12447,3101,268496,95984,0,,,,1,,,1924,,,103987,202960,2016,98973,2648.19,,,6.03724E+13
11801893,,,,1,2,,5,1,,,1208,1208,,,,,6037,,1,,,,7,34042421,-118205278,5418,,,,,,0100,261,LAC2,60372042,12447,3101,113886,96014,0,,,,1,,,1895,,,37643,180455,2016,142812,2387.78,,,6.0372E+13
11204517,1,,,2,3,,8,2,,,1308,1308,,,,,6037,,2,,,,2,34564432,-118085052,7342,,,,,,0100,261,PDR1*,60379106.03,40227,3101,,97328,0,,,,1,,,1986,,,132128,165158,2016,33030,2978.24,,,6.03791E+13
12312831,,,,1,3,,4,1,,,1365,1365,,,,,6037,,1,,,,2,33937748,-118187711,4994,,,,,,0100,261,SGR1YY,60375361.03,47762,3101,,96125,0,,,,1,,,1948,,,74979,246454,2016,171475,3333.51,,,6.03754E+13
13858733,,,,4,3,,,4,,,2919,2919,,,,,6059,,3,2,432,,,33671877,-118009502,2938,,,,,,1,261,,60590993.1,25218,1286,,96966,0,,2,,,,,2003,,,470469,1457899,2016,987430,16133.96,,,6.0591E+13
12891110,,,,5,11,,4,5,,,4141,,,4141,,,6037,,5,,,,7,34071962,-117772924,13283,,,,,,0300,247,POR2YY,60374023.01,20008,3101,,96508,0,,,,3,,,1961,,,375119,492863,2016,117744,6379.93,,,6.0374E+13
14426117,,,,2.5,3,,,2.5,,,1433,1433,,,,,6059,1,2,2,459,,,33483273,-117677835,1125,,,,,,122,261,,60590423.1,33840,1286,,96985,6,,1,,,,,1979,2,,108237,438314,2016,330077,4537.46,,,6.05904E+13
13845725,,,,2,2,,,2,,,1280,1280,,,,,6059,,2,1,192,,,33732508,-117862807,6312,,,,,,122,261,,60590745.02,47568,1286,274392,97007,4,,,,,,,1923,1,,41697,217560,2016,175863,2694.88,,,6.05907E+13
13929671,,,,2,3,,,2,,,1426,1426,,,,,6059,1,2,2,475,,,33786882,-117942827,7875,,,,,,122,261,,60590883.02,24832,1286,,97047,6,,,,,,,1953,1,,74741,293420,2016,218679,3662.92,,,6.05909E+13
12236341,,,,1,2,,5,1,,,916,,,916,,,6037,,1,,,,7,33936613,-118298748,5327,,,,,,0200,246,LCR320U*,60376003.03,118914,3101,,96025,0,,,,,,,1948,,,14780,171324,2016,156544,2878.59,,,6.0376E+13
12851733,1,,,3,5,,8,3,,,2212,2212,,,,,6037,,3,,,,2,33985130,-117881386,12280,,,,,,0100,261,LCA16000*,60374087.05,22827,3101,,96492,0,,,,1,,,1978,,,132755,178066,2016,45311,2498.54,,,6.03741E+13
11388631,,,,1,2,,4,1,,,1010,1010,,,,,6037,,1,,,,7,33977532,-118363997,5391,,,,,,0100,261,INR1YY,60376013.01,45888,3101,,96134,0,,,,1,,,1938,,,34424,172147,2016,137723,2484.71,,,6.0376E+13
13969801,,,,1,2,,,1,,,1042,1042,,,,,6059,,1,1,320,,,33731170,-117925906,7665,,,,,,122,261,,60590992.02,47568,1286,268441,97004,4,,,,,,,1949,2,,50478,259665,2016,209187,3194.16,,,6.0591E+13
13023362,,,,1,3,,4,1,,,1126,1126,,,,,6037,,1,,,,7,34108898,-117901172,6096,,,,,,0100,261,LCA106,60374045.04,37015,3101,,96464,0,,,,1,,,1954,,,67404,228229,2016,160825,2926.18,,,6.0374E+13
12705826,,,,3,5,,7,3,,,2784,2784,,,,,6037,,3,,,,2,33782434,-118366268,9046,1,,,,1,0101,261,RPRS10000*,60376704.03,54053,3101,,96122,0,,,,1,,,1967,,,248046,387379,2016,139333,4524.29,,,6.03767E+13
11693523,,,,1,2,,5,1,,,1056,1056,,,,,6037,,1,,,,7,33990794,-118285096,5402,,,,,,0100,261,LAR2,60372327,12447,3101,118208,96018,0,,,,1,,,1922,,,19381,96981,2016,77600,1236.39,,,6.03723E+13
12599194,,,,3,5,,4,3,,,2370,,,2370,,,6037,,3,,,,7,33823951,-118316236,6206,,,,,,0200,246,TORR-MD,60376509.02,54722,3101,274895,96159,0,,,,2,,,1943,,,262742,406313,2016,143571,4791.29,,,6.03765E+13
11059483,,,,2,4,,8,2,,,1789,1789,,,,,6037,,2,,,,2,34253590,-118496229,9767,1,,,,1,0101,261,LARS,60371114,12447,3101,13017,96369,0,,,,1,,,1958,,,230000,561000,2016,331000,7455.08,,,6.03711E+13
11306494,1,,,3,6,,8,3,,,2818,2818,,,,,6037,,3,,,,2,34686842,-118209712,6589,,,,,,0100,261,LRR7000*,60379010.04,5534,3101,,97319,0,,,,1,,,2003,,,226200,308000,2016,81800,4626.41,,,6.0379E+13
11835398,,,,2,3,,6,2,,,1400,1400,,,,,6037,,2,,,,2,34028718,-118155280,4761,,,,,,0100,261,LCR2YY,60375303.01,17882,3101,,96003,0,,,,1,,,1951,,,72044,219655,2016,147611,3198.78,,,6.03753E+13
11695055,,,,2,4,,5,2,,,1556,,,1556,,,6037,,2,,,,7,33995317,-118305820,6277,,,,,,0200,246,LAR2,60372324,12447,3101,118208,96043,0,,,,2,,,1922,,,55838,258888,2016,203050,3292.46,,,6.03723E+13
11118305,1,,,3,4,,8,3,,,2241,2241,,,,,6037,,3,,,,2,34436442,-118539407,10216,,,,,,0100,261,SCUR2,60379201.12,54311,3101,6952,96377,0,,,,1,,,1977,,,101860,154140,2016,52280,2506.06,,,6.03792E+13
10952799,,,,2,2,,8,2,,,2412,2412,,,,,6037,,2,,,,7,34197877,-118303277,7926,,,,,,0100,261,BUR1YY,60373102.01,396054,3101,,96433,0,,,,1,,,1937,,,35181,71406,2016,36225,869.32,,,6.03731E+13
11293998,,,,2,3,,6,2,,,1107,1107,,,,,6037,,2,,,,7,34694018,-118116932,7072,,,,,,0100,261,LRRA6500*,60379006.07,5534,3101,,97318,0,,,,1,,,1956,,,82013,102515,2016,20502,1991.82,,,6.0379E+13
13878468,,,,0,0,,,,,,1656,,,,,1656,6059,,,,,,,33843470,-117914641,8383,,,,,,96,248,,60590865.01,16764,1286,275695,97024,0,,,,4,,,1923,2,,149371,455491,2016,306120,6044.28,,,6.05909E+13
14182670,,,,2,3,,,2,,,1924,1924,,,,,6059,1,2,2,440,,,33884236,-117834198,10032,,,,,,122,261,,60590218.1,26531,1286,,97068,7,,,,,,,1965,1,,128453,615815,2016,487362,7246.26,,,6.05902E+13
11514879,,,,4,3,,7,4,,,1949,1949,,,,,6037,,4,,,,2,33854577,-118395824,2997,,,,,,010C,266,HBR3YY,60376211.04,29712,3101,,96109,0,,,,1,,,1997,,,415467,934805,2016,519338,10116.91,,,6.03762E+13
14137089,,,,2,3,,,2,,,1841,1841,,,,,6059,,2,1,270,,,33882492,-117918561,7378,,,,,,122,261,,60590114.01,24812,1286,,97039,7,,,,,,,1939,2,,98823,725000,2016,626177,8124.14,,,6.05901E+13
11687924,,,,2,2,,7,2,,,2259,2259,,,,,6037,,2,,,,7,34032147,-118827421,71400,,,,,,0100,261,LCRA20000*,60378004.08,12520,3101,,96116,0,,,,1,,,1953,,,121710,247608,2016,125898,3135.89,,,6.0378E+13
14215777,13,,,2,3,,,2,,,1400,1400,,,,,6059,,2,2,460,,,33847237,-117785070,7475,,,,,,122,261,,60590219.05,16764,1286,113455,97026,6,,,,,,,1974,1,,106249,600000,2016,493751,6545.12,,,6.05902E+13
14666868,,,,2,3,,,2,,,1155,1155,,,,,6059,,2,,,,24,33788800,-117820000,,,,,,,34,266,,60590758.16,33252,1286,,97067,6,,,,,,,1963,1,,61273,325387,2016,264114,3704.62,,,6.05908E+13
14481899,,,,3,3,,,3,,,2696,2696,,,,,6059,,3,2,648,TRUE,,33606964,-117578063,13884,1,,,1,,122,261,,60590320.44,17597,1286,,96989,0,,,,,,,1989,,,318889,432692,2016,113803,4561.14,,,6.05903E+13
11836041,1,,,3,6,,6,3,,,3012,3012,,,,,6037,,3,,,,2,34029379,-118142238,5744,,,,,,0100,261,LCR3*,60375302.02,25953,3101,,96192,0,,,,1,,,1939,,,270818,647614,2016,376796,8200.01,,,6.03753E+13
14168623,,,,4,5,,,4,,,3806,3806,,,,,6059,,4,3,816,,,33895912,-117835221,37720,1,,,,1,122,261,,60590218.09,21412,1286,,97078,8,,,,,,,1955,2,,247507,1284291,2016,1036784,14386.22,,,6.05902E+13
14740897,,,,2.5,3,,,2.5,,,1383,1383,,,,,6059,,2,2,0,,,33794300,-117818000,,,,,,,34,266,,60590219.13,33252,1286,,97067,0,,1,,,,,1998,,,161090,474000,2016,312910,5240.52,,,6.05902E+13
12396024,,,,1,2,,4,1,,,885,885,,,,,6037,,1,,,,7,33963460,-118099575,5418,,,,,,0100,261,PRSF*,60375026.02,26483,3101,,96197,0,,,,1,,,1950,,,75764,133852,2016,58088,2023.79,,,6.0375E+13
17308790,,,,0,0,,,,,,1440,,1440,,,,6111,,,,,,,34191898,-118959752,,,,,,,1118,263,,61110058.02,34278,2061,46736,96351,0,,,,,,,1968,,,,,2016,,,,,
11663936,,,,3,3,,8,3,,,2206,2206,,,,,6037,,3,,,,2,34037373,-118528251,7501,,,,,,0100,261,LAR1,60372627.06,12447,3101,19810,96120,0,,,,1,,,1947,,,77151,157069,2016,79918,1977.33,,,6.03726E+13
11183465,1,,,3,4,,7,3,,,2394,2394,,,,,6037,,3,,,,2,34608228,-118184582,6633,1,,,,1,0101,261,PDR16000*,60379102.09,40227,3101,,97329,0,,,,1,,,1990,,,144383,192440,2016,48057,3249.61,,,6.03791E+13
12113480,1,,,1,1,,6,1,,,864,864,,,,,6037,,1,,,,2,34148300,-118114000,51202,1,,,,1,010C,266,PSR3,60374627.01,47019,3101,274513,96294,0,,,,1,,,1973,,,58922,85401,2016,26479,1088.69,,,6.03746E+13
14172287,,,,1,2,,,1,,,816,816,,,,,6059,,1,2,441,,,33904049,-117850529,1732,,,,,,122,261,,60590117.17,26531,1286,,97068,5,,,,,,,1971,1,,54738,355000,2016,300262,4410.94,,,6.05901E+13
14329638,,,,0,0,,,,,,1488,,,,,1488,6059,,,0,0,,,33544530,-117783421,3573,,,,,,38,246,,60590626.05,52842,1286,,96969,0,,,,2,,,1940,2,,18645,91189,2016,72544,2407.2,,,6.05906E+13
11641799,1,,,7,6,,11,7,,,6498,6498,,,,,6037,,7,,,,2,34088955,-118435718,30008,1,,,,1,0101,261,LARE20,60372612,12447,3101,113749,96058,0,,,,1,,,1970,,,265988,428328,2016,162340,5619.84,,,6.03726E+13
12554954,,,,1,3,,5,1,,,983,983,,,,,6037,,1,,,,7,33780916,-118183480,2519,,,,,,0100,261,LBR4R,60375763.02,46298,3101,416314,96245,0,,,,1,,,1909,,,56953,284770,2016,227817,3526.07,Y,14,6.03758E+13
12771893,1,,,2,4,,8,2,,,1880,1880,,,,,6037,,2,,,,2,34041395,-118002933,67740,,,,,,01DC,266,LCRA,60374083.02,113576,3101,,96490,0,,,,1,,,2006,,,215386,425332,2016,209946,5533.79,,,6.03741E+13
11148962,1,,,3,6,,7,3,,,3660,3660,,,,,6037,,3,,,,2,34430110,-118434015,17687,1,,,,1,0101,261,SCUR1,60379200.4,54311,3101,37739,96401,0,,,,1,,,2004,,,371600,602500,2016,230900,7982.55,,,6.03792E+13
14721293,,,,2,2,,,2,,,1060,1060,,,,,6059,,2,1,0,,,33792700,-117766000,,,,,,,34,266,,60590756.05,33252,1286,,97067,0,,,,,,,1989,,,124201,226847,2016,102646,3091.4,,,6.05908E+13
10928979,,,,1,2,,4,1,,,1202,1202,,,,,6037,,1,,,,7,34163270,-118365164,6838,,,,,,0100,261,LARD1.5,60371255.01,12447,3101,46795,96446,0,,,,1,,,1939,,,58769,293874,2016,235105,3641.23,,,6.03713E+13
14119385,13,,,2.5,3,,,2.5,,,1880,1880,,,,,6059,1,2,2,550,,,33832880,-118022601,1755,,,,,,122,261,,60591102.01,10608,1286,,96180,7,,1,,,,,1974,2,,131727,411107,2016,279380,4874.42,,,6.05911E+13
14660174,,,,2,2,,,2,,,1123,1123,,,,,6059,,2,1,0,,24,33612944,-117748028,,,,,,,34,266,,60590626.49,46098,1286,,96963,4,,,,,,,1973,1,,40945,61721,2016,20776,650.74,,,6.05906E+13
12491970,,,,1,2,,4,1,,,792,792,,,,,6037,,1,,,,7,33825655,-118121529,5370,,,,,,0100,261,LBR1N,60375736.02,46298,3101,273263,96242,0,,,,1,,,1943,,,50078,321778,2016,271700,3966.5,,,6.03757E+13
11414573,,,,2,3,,5,2,,,1425,,,1425,,,6037,,2,,,,7,33934273,-118338184,4810,,,,,,0200,246,INR2YY,60376020.03,45888,3101,,96135,0,,,,2,,,1925,,,131200,440000,2016,308800,6707.64,,,6.0376E+13
11417359,,,,1,3,,4,1,,,1048,1048,,,,,6037,,1,,,,7,33934159,-118359019,4992,,,,,,0100,261,LCR2YY,60376016,45888,3101,,96136,0,,,,1,,,1952,,,96191,224527,2016,128336,3486.42,,,6.0376E+13
