merchant,time,amount_usd_in_cents
005e8bb6fb,2034-08-12 22:43:36,1254
ef96f70345,2034-05-30 10:45:30,4859
82897075ed,2033-11-19 17:28:57,46379
eed7256486,2034-09-08 20:17:03,3205
6ac49784a8,2034-05-04 15:57:41,2084
46f98adf85,2034-11-22 22:54:58,4860
43961e7e66,2033-10-18 05:57:27,4736
c34200262a,2034-12-20 06:34:08,2946
ff86f631bd,2034-03-16 11:09:10,4343
2d5c822138,2034-07-28 06:04:13,60499
62b29fca2d,2033-07-15 21:54:56,5061
042cfb087c,2033-08-21 17:38:57,16708
cd210bc0c6,2034-10-19 22:36:50,10410
7cc864c4a4,2033-12-31 03:07:08,2311
dccf8ef3ef,2034-12-02 04:38:19,20906
cbcd7dc09c,2033-09-18 20:43:01,80938
f911dd0623,2034-11-20 16:11:05,31431
d4bd3b35c3,2034-04-17 23:41:22,14742
02c9bf7fcd,2034-07-05 05:29:04,10780
2118536015,2034-09-17 04:41:48,4220
6780e36062,2034-05-18 04:20:55,17036
f3c601e258,2033-07-11 17:29:22,2493
8f852e478e,2034-05-02 15:35:00,118714
bdebc6831e,2033-07-10 12:15:30,34711
c7956b0bad,2034-12-08 20:09:55,2050
a15e98ab87,2033-11-21 22:02:21,818
3cc77ac046,2034-10-09 01:38:58,22096
46f0bf1cc3,2034-01-15 13:30:29,66078
4473409963,2034-12-28 19:01:59,124192
f58189caf8,2033-06-29 14:52:45,15024
1071d8be34,2034-05-23 13:07:06,13229
83ebde8d72,2034-11-07 00:02:04,6395
a183094dc6,2034-07-14 22:54:20,2122
aa4d0eb6ac,2034-07-31 01:06:14,4875
ed8154cec9,2034-04-25 05:11:54,10588
f22eb6a832,2034-10-12 19:52:55,17242
eb772f6014,2034-04-04 20:29:03,3161
062de5273b,2034-09-17 21:22:47,7403
6032e301e1,2033-11-24 01:40:17,7141
2908b09fa6,2034-12-08 22:31:29,5177
535aae38aa,2033-12-10 17:55:05,3908
e98413dda3,2034-04-08 14:53:04,7690
4ba3bb514e,2034-08-14 19:07:28,3179
36745cc693,2033-07-15 22:14:24,1059
597b941821,2033-08-05 19:48:46,4092
d68697eebd,2034-11-03 23:46:06,8795
5b2135a02b,2034-05-05 17:02:26,13792
695de2b108,2034-08-19 17:15:19,3907
78639fbae7,2033-06-24 02:28:53,19328
65f0553dfb,2033-02-15 19:55:50,1608
5608f200cf,2033-09-01 09:52:50,776
c693c1a053,2033-01-28 20:35:47,804
51920255f1,2034-07-22 00:52:12,14280
a9f00c4b46,2034-10-11 03:25:57,2107
f11b4c8100,2034-08-13 01:09:37,2818
d3589849b2,2034-10-24 13:12:00,4368
7e5d56439b,2034-05-23 18:33:31,5982
e0f6d8d315,2034-07-12 05:46:36,312
0d970b6c59,2033-08-19 14:34:29,4332
44f28b468a,2034-02-24 14:27:38,755128
616d184bdb,2033-03-06 09:38:48,13038
8b70677f53,2034-09-08 01:47:32,19591
f0fba085c3,2033-11-16 19:33:10,13391
83ebde8d72,2034-10-07 19:55:24,4501
0b0ea71d37,2034-08-07 02:24:02,12998
0b3b179a82,2034-09-19 16:42:27,6312
5608f200cf,2034-03-09 13:40:06,866
f68fd84d12,2034-11-15 17:06:35,7500
3b5bd6e6b4,2034-09-06 01:17:33,10739
3dcf438e54,2034-02-06 23:58:47,3668
3932608d23,2034-06-10 16:11:54,4530
4c4cfb081b,2034-06-26 14:46:05,5616
f591f18a05,2034-09-14 00:59:55,3841
6229f9d640,2034-03-28 12:54:03,5020
0b0ea71d37,2034-08-07 02:01:44,19481
b6e54d5073,2034-11-18 18:39:47,3847
b76e8d26a4,2034-03-01 16:14:55,6871
80649e9ceb,2034-09-21 01:50:13,11868
a03a7df510,2033-12-10 22:22:57,5939
6ff90ee869,2034-12-30 00:22:30,9086
2ccc5ea050,2034-09-10 17:55:07,1395
341c9c2da7,2034-12-15 02:33:20,6651
42d334dff4,2033-12-11 23:17:23,5038
c1b6035eb3,2034-11-22 19:15:29,15842
c171e7bbca,2034-08-30 20:53:34,51185
e24f3f86d4,2034-09-07 16:28:39,2399
02b9d7abce,2034-12-07 04:19:45,2476
00a6d31535,2033-03-24 14:22:40,2676
7d2ed8b226,2034-03-24 21:00:59,4494
3889007434,2034-12-20 18:46:26,17731
7a3af30f3a,2034-08-16 14:35:34,484
ee57011cd9,2034-05-15 14:39:07,19735
dc6d278f8a,2034-11-07 18:17:33,11208
88f1b99ea6,2034-09-01 19:55:51,2423
ffb94e1865,2034-12-30 01:24:24,4168
8ca23d4d9e,2034-04-04 23:02:26,3213
5729c5e542,2034-08-05 19:45:35,5225
48bd53b040,2034-09-24 16:57:00,8737
d087d4c321,2034-11-14 20:55:57,11864
aae261cfa5,2034-12-04 15:20:27,12055
15b1a0d61e,2034-07-19 20:01:16,2664
63e83de47e,2034-08-14 16:58:28,17544
babe9977f4,2034-04-08 18:10:04,19818
07cabcb557,2034-05-05 00:15:32,11252
e98413dda3,2034-06-08 20:17:53,25931
4ec0b84264,2034-01-14 14:26:36,3455
92a956086b,2034-06-24 16:34:21,8783
64fa9b16be,2034-07-05 17:18:30,375
3d0d519cab,2034-12-07 21:15:10,3823
85be6b21a9,2033-05-03 01:38:20,34767
fd4be41f14,2034-11-25 10:08:57,6861
82897075ed,2034-09-25 12:33:57,19708
d85733d831,2033-02-02 03:52:05,6119
7adfb52eb6,2034-11-24 22:18:15,9158
36745cc693,2033-09-30 00:19:20,1119
e73fb0b2c4,2034-02-23 22:41:47,211
e3e9e5f1a1,2034-08-17 02:58:53,23347
756e9a03ce,2034-07-18 12:39:41,2278
6044a863a1,2034-11-04 00:35:21,8392
8ddaf82b3d,2034-10-09 16:45:52,3711
c6fa4f250d,2034-04-18 12:06:57,1618
64fa9b16be,2034-07-08 16:39:44,5198
31cb4b7889,2034-10-28 03:07:33,7026
51aee0317d,2033-10-07 17:17:31,1836
34042a00ee,2034-12-13 22:27:30,7749
bb12181469,2033-07-18 23:09:07,1733
511b581bdf,2034-12-06 04:30:54,4915
9d1b72571f,2033-06-10 05:40:48,13107
78e013aa8a,2034-10-23 01:48:37,9952
4906863c67,2034-11-27 07:21:25,7203
d22bfa1959,2034-05-10 15:21:00,2974
4ec0b84264,2034-01-13 02:59:11,3406
2577b37ba1,2034-09-18 22:28:21,5246
55244515a3,2034-10-19 15:20:26,3209
dab7e5d6f4,2034-03-02 20:06:28,14646
fbe0b8094e,2034-09-11 02:11:39,3293
4ec0b84264,2034-02-09 15:20:11,2380
4c88e761da,2034-07-27 19:00:21,6114
fe34f92d35,2034-04-07 20:33:55,2384
d7be5b9b5a,2034-09-20 21:50:12,8918
8a9ac36f64,2034-05-31 17:35:14,28530
33f36f4685,2033-08-04 14:31:14,1816
caa9d58186,2033-09-06 15:35:59,12828
e98413dda3,2034-10-28 22:12:27,5129
56c49c0ef3,2033-10-06 23:14:12,4157
ed184b7e75,2034-12-20 14:36:18,65757
906a20ffd7,2033-12-13 04:35:07,2966
7b290b44b2,2034-07-28 13:31:30,807
ce1ac1c8ce,2034-09-27 20:52:21,13286
bdebc6831e,2033-07-10 17:13:46,35235
0936e10a2a,2034-07-12 18:19:11,156794
fa634928a7,2034-09-13 15:29:49,2630
bc66ddca2c,2034-10-01 03:26:03,6506
4f65280858,2033-11-26 23:14:50,9157
7d7c6a2275,2034-12-08 04:54:04,121451
f11205719b,2034-05-11 02:57:07,5542
cb7b1f137d,2034-10-23 21:31:22,5253
1ad2dd20c2,2034-06-24 21:02:36,14834
6ac49784a8,2033-02-28 17:52:03,1196
8500231eaf,2034-09-14 23:50:08,5118
4a7e551799,2033-09-20 15:21:12,9779
443e73c37f,2034-01-31 18:35:24,3151
4ec0b84264,2034-04-04 01:59:27,4662
7183365b80,2034-01-17 15:01:08,1711
4bc392de9e,2034-04-09 20:28:36,4036
9503846f58,2033-09-19 00:23:14,4975
c4420fb75a,2034-12-04 00:57:25,5767
2737246988,2034-03-11 20:01:14,107744
9843e52410,2034-07-01 00:22:01,3444
a362c2a278,2034-04-15 17:57:29,6612
1e26f9d71a,2034-08-23 19:53:37,2873
73354d2bbb,2033-07-23 19:53:18,7056
3ce69ca20d,2034-12-14 00:41:31,6635
c52b629c84,2033-09-28 22:22:22,8696
164c1cae0a,2034-04-01 05:16:45,335
c5b09bf41e,2034-07-01 06:52:05,47260
ab8ea4cd85,2034-07-04 02:55:51,35855
654930c922,2033-01-15 00:08:49,19373
4e9d62f328,2034-11-29 13:31:55,13647
53b3fbeae2,2034-07-26 02:52:54,7488
bdf1d16247,2034-07-01 12:27:15,5196
fe1cb2e840,2034-11-12 18:39:43,11303
c80a0359e7,2034-08-30 17:09:43,14102
22e361c366,2034-04-22 19:04:31,5982
5c8ccd1d30,2034-10-01 21:04:33,3711
13b4672b25,2033-03-01 16:19:38,6248
ffb94e1865,2034-09-26 15:40:03,4168
b8fe02ad61,2034-03-23 01:53:07,14028
a8ff2d667e,2034-02-19 16:19:13,3101
bc66ddca2c,2034-04-25 19:36:17,4623
2017052482,2033-06-29 20:46:39,5065
6032e301e1,2034-02-02 06:21:25,1918
d15cf44504,2034-08-03 16:03:50,21016
85be6b21a9,2033-12-14 01:59:12,10495
1c9c26b759,2034-09-04 09:32:16,7960
c1bb618375,2034-07-01 18:03:52,13168
66306c309b,2034-12-17 22:08:44,7386
b116c2b8b6,2033-07-08 14:48:49,25430
644f4b8914,2033-03-13 19:59:29,9144
ab6fbad02b,2033-07-28 18:14:52,2082
93b460d322,2033-10-11 19:49:49,2418
6aca09947a,2034-05-25 21:41:19,4081
5a06be5ae6,2034-09-11 21:36:26,17838
d28859afb1,2034-10-01 19:36:35,1707
54970468a0,2034-11-02 04:06:25,9376
7ebe98c24a,2034-08-04 16:05:24,5745
00575c7901,2034-07-27 20:44:32,4602
51de14940a,2033-10-17 01:35:18,4088
4f4d85e7e1,2033-09-28 16:24:48,1287
71e4e4add4,2034-11-03 16:04:32,2337
7adfb52eb6,2034-05-13 19:03:29,10949
6ac49784a8,2034-10-09 18:28:45,964
cfce0196a9,2033-12-07 02:33:41,46718
bccf771b7a,2034-10-26 03:36:04,1642
04ed32e789,2034-09-15 09:43:36,2725
8316d97627,2033-12-22 11:36:45,3953
bb12181469,2033-07-11 22:35:45,26313
e0cd398339,2033-08-30 19:59:20,14243
0252834ede,2034-08-12 03:40:51,6284
af4fb6cb03,2034-11-11 00:39:29,3159
681836a496,2034-06-21 22:37:25,1611
78639fbae7,2033-08-31 17:55:26,5421
d0bc71059c,2034-08-02 21:42:19,13525
66c04a8911,2034-09-06 19:12:39,14089
cd1366647d,2033-02-04 04:47:15,24056
a8ff2d667e,2033-07-25 18:26:27,2627
8ddaf82b3d,2034-06-09 22:50:32,3796
fa634928a7,2033-12-17 22:28:07,4076
4fa4840420,2034-10-30 21:34:39,9194
ebde1d9faf,2034-08-27 23:08:12,1035
5608f200cf,2033-10-17 13:26:09,773
0a309e574d,2034-05-26 13:34:13,4636
61d6a35b3b,2034-02-11 01:14:58,16029
c1d4811225,2034-05-04 18:16:08,55096
71a1dbd8f3,2034-05-11 18:52:32,45837
484e70beda,2033-05-18 05:30:07,4872
ce61387781,2033-07-20 05:37:56,36235
4f2407c458,2034-12-27 20:30:44,4806
5608f200cf,2033-12-24 18:22:19,868
a5b8ee457a,2033-10-14 23:56:46,11527
d087d4c321,2034-11-22 20:15:48,4691
65f0553dfb,2033-08-23 17:36:49,1738
dfab458a00,2033-09-21 14:11:25,11336
e73fb0b2c4,2034-07-14 09:47:04,39801
678980bfd6,2034-09-29 20:07:38,1537
a183094dc6,2034-06-05 22:27:33,2232
de04c77052,2034-04-03 04:28:36,8554
839bc5c26c,2034-05-11 00:38:42,3595
d5801805f4,2033-03-12 14:41:52,7665
fc7ec545e4,2034-04-12 12:58:33,8739
4647d230cc,2034-10-20 18:03:52,7407
a036580e79,2034-07-31 18:55:11,617
52d7a23902,2034-11-27 20:29:01,101630
d161bd694d,2034-04-12 16:00:28,2801
ee0e287095,2033-11-26 18:38:03,4265
f9067a0cef,2034-05-02 04:17:21,6738
7adfb52eb6,2034-06-21 23:54:16,12900
52d7a23902,2034-11-01 21:24:09,89301
869b09d247,2033-12-14 06:22:13,8452
a7f9ec2799,2034-09-19 21:06:45,1472
207cc1c4a7,2034-05-25 00:29:30,12166
cb38fba1b6,2033-11-21 14:39:48,5517
60e47ea329,2034-09-23 16:28:35,3622
aa02deabf9,2033-03-21 16:51:27,6710
0e0a099082,2034-12-28 03:30:42,114392
5608f200cf,2034-12-18 19:50:45,788
335987fc88,2034-03-20 22:42:37,6514
0c9a5a4a5f,2034-08-17 11:09:41,1134
4e4721ea9b,2034-03-18 18:13:07,37675
771205712b,2034-03-07 20:47:10,10619
0ec9f57f10,2033-07-07 18:46:26,4593
a0c43184a0,2033-08-12 23:29:03,2150
a37a67ab1e,2034-06-14 21:51:44,60972
b3a95017be,2033-09-09 17:00:45,6447
e53c9543bc,2034-12-19 23:14:04,9329
c98cb12e15,2033-10-01 12:31:44,10812
839057e4a8,2034-09-08 02:26:27,3223
17a45e9e4d,2034-12-26 20:46:26,2584
aee8c2de7b,2034-09-07 21:10:20,5450
d97f6677c9,2034-04-12 05:30:40,30809
eff0a1ef00,2034-08-25 22:44:44,7677
e956443ebf,2033-02-09 19:13:33,4971
e9898380ac,2034-08-30 17:53:37,13613
6a686866cd,2034-04-20 18:55:40,55609
95efa5154d,2033-06-15 20:58:59,165650
2f56fb05ee,2034-02-06 18:57:15,2255
89e2d29885,2033-11-05 03:26:20,667
95f80b5de3,2033-08-22 21:14:14,74495
c632bd590c,2034-07-15 20:32:46,9788
eea455b95a,2034-05-29 21:17:14,4713
890856d9d5,2033-12-12 16:26:44,3348
1ddaea9838,2034-11-30 13:55:23,6318
22fc61c69b,2034-10-17 17:54:25,877
73354d2bbb,2034-07-15 17:56:52,4023
ff86f631bd,2034-03-27 10:01:39,8048
e24f3f86d4,2034-06-08 16:05:23,554
913696f5ff,2034-08-16 06:19:18,4755
ccbf83fc4b,2034-10-24 20:35:24,5839
8d20721d59,2034-12-13 19:22:28,7023
73b906f732,2034-11-14 21:35:31,5872
b8a9e64299,2034-06-01 15:16:05,732
24432e3f75,2034-04-21 02:21:51,39527
36745cc693,2033-08-31 20:50:28,4632
ed35dfc005,2034-06-22 19:22:51,4230
fd4be41f14,2034-12-01 09:44:44,7099
64a4b88755,2033-12-24 05:16:25,8397
9ef93cf9e4,2034-02-26 20:46:59,6413
734d83bb25,2033-02-22 05:45:36,7331
d087d4c321,2034-12-12 14:12:29,5569
1ddaea9838,2034-06-13 04:03:25,1814
71e4e4add4,2034-06-14 22:00:38,408
74e6e050b9,2034-05-28 14:58:33,9313
b8ed17045f,2034-10-15 19:06:36,15161
93711f0256,2034-07-13 15:49:10,7717
a15e17b87d,2033-06-20 19:16:56,54314
378c9f55ba,2034-07-04 21:48:13,7974
c3a4367072,2034-08-03 03:48:27,10358
c632bd590c,2034-09-08 21:44:01,9453
5d8285e9d1,2034-10-17 15:10:15,689
9d0ab2e76c,2033-11-03 23:52:41,22301
378c9f55ba,2034-06-26 04:00:17,7974
71a3c03fc8,2034-12-05 14:12:04,21039
2aea7a50fe,2034-11-01 01:52:14,26777
d1d0f1feee,2034-07-11 14:46:37,3151
54970468a0,2034-10-03 22:41:00,1310
7adfb52eb6,2033-11-09 02:59:19,5044
19624f3547,2033-09-24 14:49:12,2361
b218e035d5,2034-12-30 13:31:38,17109
d087d4c321,2034-12-13 18:41:15,4342
b1e0dd923e,2034-05-29 04:25:32,5601
592f83609e,2034-09-26 22:48:44,1116
7626b025ba,2033-02-13 19:11:25,36764
51920255f1,2034-02-07 03:38:15,25742
29f7ac8ef4,2034-06-16 18:10:19,3409
47b468a8c4,2034-07-14 17:32:35,3838
ba3e3b6b96,2034-05-08 00:29:04,7822
346f0f9e57,2033-07-22 15:33:54,27667
440e361140,2034-12-16 02:03:57,5204
f717817f0e,2034-12-20 22:42:13,2254
dcce344e76,2034-10-21 01:56:11,5709
88b3c61160,2034-12-01 17:38:38,28845
4fa4840420,2034-12-30 17:42:34,5424
7521d03c24,2034-09-30 08:39:37,7058
f591f18a05,2033-10-24 23:51:13,4391
2ad6b47fe0,2034-06-08 21:10:09,4938
17bed86e22,2034-12-09 16:29:12,7802
c4d9e6e8a2,2034-06-08 21:13:17,1960
833f9e6348,2033-03-05 02:32:49,17404
e73fb0b2c4,2034-12-22 10:38:18,2266
eb6cafa141,2034-02-13 21:14:42,43016
0cab60aad0,2034-08-30 15:14:37,8126
55244515a3,2033-10-11 20:38:06,2058
9681980542,2033-07-27 20:35:20,51279
765b095bca,2033-02-27 15:41:46,4009
a9f00c4b46,2034-09-05 15:18:07,5316
dcd1d1b52a,2034-08-11 18:36:08,14261
0194c4e788,2034-06-30 21:28:54,739
f39facdf6b,2034-08-07 18:33:23,10604
23f7a2b8b5,2034-02-02 16:34:00,12411
4ab1e8f5a1,2034-01-07 01:36:44,1972
a8ff2d667e,2033-05-15 17:44:49,4125
f6779abd43,2034-09-27 03:15:59,10483
a6b65e35b4,2034-04-07 23:15:06,2717
54970468a0,2034-10-14 13:10:32,1428
0a7d56323b,2034-08-28 08:33:10,192144
b6e8cc95eb,2034-12-03 17:01:09,5956
bdebc6831e,2034-04-20 04:25:25,24729
2ad7fa0e28,2033-05-30 06:12:40,11481
07f6e186bc,2034-08-08 16:39:52,15858
c47421c18f,2034-09-28 23:50:41,125789
782689aa58,2033-12-03 07:22:24,257617
b0f8785ddf,2034-08-15 23:29:51,2631
2cf622f059,2033-01-22 00:16:15,9462
42d334dff4,2033-09-20 19:59:36,5733
8ddaf82b3d,2034-05-31 20:49:21,2517
7183365b80,2033-11-10 16:56:24,666
51fa990c7b,2034-10-24 11:29:28,11626
7183365b80,2033-12-27 01:56:31,2504
d522d0a678,2034-08-10 01:54:04,876
65f0553dfb,2034-04-03 17:53:02,359
bcbfecfd97,2034-12-10 23:13:48,3571
4e9d62f328,2034-04-12 01:59:19,6300
cdde3aa781,2034-09-15 21:33:17,13505
a03a7df510,2033-10-29 01:18:36,4810
a1a33a8f84,2033-06-14 02:45:04,2816
2129c73af1,2034-09-28 19:07:17,17945
64a4b88755,2033-07-22 21:24:54,2223
4f65280858,2034-05-11 01:51:10,10717
5c8ccd1d30,2033-04-30 23:36:48,3205
23f7a2b8b5,2034-02-02 19:09:49,5470
ba672b3bcf,2034-03-27 22:07:44,8578
727f440092,2034-07-12 15:43:31,4430
6ec7b50636,2034-09-30 23:57:29,3121
bc66ddca2c,2034-12-17 19:24:38,4328
d69d264f53,2034-08-07 19:02:30,1785
0c9a5a4a5f,2034-05-07 16:39:33,1491
839bc5c26c,2034-12-27 23:24:29,14824
89e2d29885,2033-04-13 13:07:19,610
cc47b012a7,2033-05-20 11:23:44,4147
5b2135a02b,2034-05-05 14:04:25,2766
4ce3f86e19,2034-08-02 19:56:14,4569
d34d266bd5,2034-04-11 13:52:01,2554
571868db9d,2034-08-29 13:14:18,4289
23322d2eec,2034-08-04 01:29:44,15361
62789f889d,2033-12-11 05:28:18,2469
fa7d245ebd,2033-11-05 17:16:01,20602
64a4b88755,2033-07-25 16:59:29,4427
e7b7558d69,2034-07-17 17:01:34,1443
4cbdeed06c,2034-04-12 20:17:48,7355
c2d3500827,2034-12-06 18:33:44,1350
d2f35619e8,2034-03-30 00:49:34,8635
00cd72cf0e,2033-11-17 16:36:04,47739
67058d10e9,2033-04-28 17:12:52,9679
07c91f9cc7,2033-08-31 05:45:12,3844
9f72e863f1,2034-12-19 17:42:49,9547
78639fbae7,2033-12-08 20:38:04,4999
4647d230cc,2034-03-17 23:23:14,6451
8e570cdc24,2034-06-02 03:27:29,18355
27ae867bd4,2034-12-16 17:11:29,1112
32e85e029f,2034-02-14 04:18:16,707952
2380e56c8c,2034-08-08 17:37:00,7029
9391efc581,2033-06-21 22:22:18,1551
a83e8f82f7,2033-03-01 15:34:56,103782
d0f8b06e47,2034-05-25 14:59:38,6230
d7e0722f11,2033-02-23 20:10:53,2000
98a5b35f97,2034-03-17 04:38:44,3781
720f4ec706,2034-07-30 01:18:45,3877
062de5273b,2034-02-05 03:42:59,6862
e73fb0b2c4,2033-11-12 05:19:41,29713
64a4b88755,2034-03-15 04:03:10,6192
4d7c2bbfd3,2034-06-10 22:30:53,7891
5fcae14dc5,2033-12-10 03:23:19,5676
e3aa081c96,2034-08-17 02:00:30,1937
eff0a1ef00,2034-05-31 14:43:02,4189
d22bfa1959,2034-10-28 16:14:01,859
1ddaea9838,2033-10-13 18:56:06,1598
1cc450bf24,2034-10-19 20:25:10,3611
d1d0f1feee,2034-03-18 21:09:08,2906
a06907d7ac,2033-12-30 05:38:24,25634
23db8ab47f,2034-04-14 19:20:40,3885
654930c922,2033-01-12 11:28:21,14799
5fec235931,2034-04-07 02:53:44,3940
a8ff2d667e,2033-11-14 22:37:02,2640
7b90379550,2033-10-27 15:18:47,2736
31b79a0ad7,2034-07-04 14:57:06,4161
9ef93cf9e4,2034-12-10 21:31:02,5824
de9e4801de,2034-08-22 03:07:50,9737
5b509de386,2033-05-05 15:00:18,4584
9ef93cf9e4,2034-08-13 18:49:15,4883
5608f200cf,2034-06-30 02:16:53,820
6ec7b50636,2034-02-19 23:15:18,3396
654930c922,2033-01-12 15:09:26,13865
c152c5d868,2034-11-19 07:44:33,9900
5608f200cf,2034-06-10 23:42:10,820
7ebe98c24a,2034-06-05 17:39:20,2749
ff86f631bd,2034-03-21 00:45:08,4201
207cc1c4a7,2033-10-20 17:04:12,5012
fd7e36d5bb,2034-06-07 14:52:29,3827
6044a863a1,2034-11-15 05:03:23,9023
73354d2bbb,2034-10-04 22:17:55,3987
d6fe440e06,2034-11-30 20:32:24,615
7cc864c4a4,2033-08-03 14:34:43,23776
881d8e9b27,2033-11-14 17:44:08,1225
65b29c4fe6,2033-10-18 16:49:08,156840
3317a99c8e,2034-12-18 17:08:39,2719
4a7b88e2c0,2034-05-17 12:57:30,3693
29f7ac8ef4,2034-06-24 23:25:43,3409
3bc8b442fb,2034-07-07 22:07:25,66827
89e2d29885,2034-04-02 01:49:07,1292
4148bc2090,2034-01-08 16:44:17,4608
2972a5a41d,2033-09-17 03:04:58,6318
fae77cd687,2034-02-09 02:24:13,7027
0f5f24dba3,2034-10-16 22:37:07,1945
45fea634f1,2034-02-11 23:20:05,6624
3d51753e07,2033-11-26 00:16:18,3013
ab3249c808,2034-12-30 02:01:59,6873
8def055c22,2034-11-18 04:16:30,3477
64fc60844f,2033-08-29 03:06:33,4639
5608f200cf,2034-06-11 05:29:18,749
c80a0359e7,2033-05-06 13:04:48,13803
bdebc6831e,2034-05-26 14:52:35,27166
de9e4801de,2034-03-23 21:58:48,2373
22e361c366,2034-04-21 03:37:27,5667
7ebe98c24a,2034-06-30 09:25:37,3904
08ee7ca022,2034-12-17 20:02:47,9046
89e2d29885,2033-11-14 15:48:24,507
3c3188c35e,2033-08-31 15:56:22,19027
5fbc3265dd,2034-04-20 21:39:55,5823
f5dc41bf21,2034-01-01 07:39:40,15558
7fcf82273f,2034-07-30 16:12:11,5817
d77ad5bfbf,2033-04-04 11:12:05,3950
93711f0256,2034-06-10 00:00:24,27398
7e696e1b23,2034-08-20 01:57:05,4762
8b77a82853,2033-12-09 16:07:07,965
7fbecb385d,2034-03-27 17:11:20,6893
bdebc6831e,2033-04-12 03:05:05,23939
3b4d337b10,2034-05-16 20:11:27,9838
00575c7901,2034-10-18 19:50:46,5549
7f63b18afe,2034-11-27 00:08:04,105691
fea524adfd,2034-02-02 02:14:52,33393
2bff714fe7,2034-08-08 03:54:50,4644
a61adc6578,2033-11-12 21:39:11,35019
7183365b80,2033-12-20 19:51:54,671
6bf3f2c741,2034-02-09 19:57:25,6328
44ee3ec72c,2034-10-21 05:44:34,38291
a036580e79,2034-07-05 06:22:11,9227
95c0eff55e,2034-11-13 23:09:54,7064
3c4ac570a3,2034-10-26 01:32:37,5573
5608f200cf,2034-10-13 02:18:30,820
37e5fc9e76,2034-02-10 12:41:39,10925
e648bba90d,2034-08-12 15:39:21,7989
89e2d29885,2033-02-27 04:14:26,241
14a3b2a088,2034-10-01 19:47:30,18588
856e044726,2033-07-02 12:47:38,141496
de9e4801de,2034-11-26 04:15:25,2571
73e64856d3,2034-01-30 17:10:58,77667
73354d2bbb,2034-04-30 21:24:05,11836
a9f00c4b46,2033-09-22 22:39:53,6803
c9611463fc,2034-11-24 06:31:19,6467
6db46eecd9,2034-06-22 20:46:05,8005
4c3cd285c5,2034-07-05 19:23:46,7077
081cba096f,2033-09-10 14:15:00,33061
7e696e1b23,2034-04-30 21:52:41,9086
1c48c02a8d,2033-12-13 05:24:43,2202
1e59e29ddb,2034-11-05 17:44:51,7345
dce183f71f,2034-07-05 16:04:09,4092
07474ff1b3,2034-07-09 19:10:15,8608
31cb4b7889,2034-05-20 22:16:02,9111
992e97f9c1,2034-12-15 00:25:47,6208
5f38b2a850,2034-12-19 05:41:44,451
bd3fbcc085,2033-04-12 08:08:36,6396
73354d2bbb,2034-04-24 20:36:13,4491
35228263e1,2033-07-08 17:58:22,1800
784a91a58b,2034-06-24 22:41:24,8461
e92cdbdb4f,2033-09-05 18:13:23,36570
51fa990c7b,2034-10-21 14:11:36,4030
c3c4f499f9,2034-06-22 15:17:41,1100
bf82bfb0f4,2033-07-22 19:16:00,9342
3079a6bf7f,2034-12-21 15:28:02,40181
e6f0a4f45b,2034-11-15 21:26:41,3419
29343d5bb3,2034-09-19 22:34:08,3640
48008cb383,2034-11-25 20:51:17,8181
869b09d247,2033-12-14 07:19:55,7328
7e5d56439b,2034-09-15 00:49:00,7447
36745cc693,2033-12-22 10:48:58,1059
1c8e841132,2034-06-25 00:01:54,6356
0b4ce03036,2034-06-10 01:33:54,1343
4bc392de9e,2034-03-08 15:15:39,5859
68182f65c0,2034-05-28 15:58:22,360850
3c4ac570a3,2034-01-02 23:44:53,8596
ce3dd1be87,2034-10-19 17:56:29,10963
571868db9d,2033-09-29 02:51:23,12675
6032e301e1,2034-11-11 10:24:48,2122
c4d9e6e8a2,2034-02-17 22:39:36,11219
7dc2f76f3c,2034-07-30 09:29:11,3862
641966b919,2034-06-10 04:25:45,7001
bd9fb0a94f,2034-07-14 22:13:37,2411
6ec7b50636,2033-08-21 04:19:25,5182
5608f200cf,2033-07-17 01:46:03,865
133251a9f0,2034-01-21 15:44:51,1472
a03a7df510,2034-07-10 23:41:32,8517
e998cb89bd,2033-10-02 23:17:10,3286
5fec235931,2034-12-23 19:17:38,14751
53b3fbeae2,2034-06-19 01:46:19,3790
ffb94e1865,2034-12-15 18:50:07,15000
ff86f631bd,2034-03-30 13:01:57,4244
46979bf233,2034-01-08 21:05:09,10593
ba9c023d1a,2034-12-16 23:24:19,4115
6a686866cd,2034-05-05 17:43:06,13851
aa4d0eb6ac,2034-11-25 05:28:28,7215
190e5edfd6,2034-11-30 17:10:35,30552
51de14940a,2033-11-20 23:06:25,8031
cb5883a832,2034-09-30 17:19:27,9483
251be3c55e,2034-08-01 02:04:06,4982
78639fbae7,2033-11-02 14:38:26,9210
6104f3e021,2034-06-12 19:43:30,6598
9c62f05209,2033-12-03 16:52:49,8853
c914de3f81,2034-10-09 21:01:35,3413
5b2135a02b,2034-10-14 19:34:14,2759
1ddaea9838,2033-06-17 22:39:13,3322
9de44dfcde,2034-02-16 20:14:52,4602
78639fbae7,2033-08-28 15:03:09,16175
80acb5d32c,2034-08-06 12:15:27,25727
d3589849b2,2034-05-21 04:50:53,9814
53cbaaddf1,2034-04-23 08:23:10,31041
3cc77ac046,2034-12-12 23:30:29,6148
7dc2f76f3c,2034-11-08 07:01:33,4690
335987fc88,2034-07-18 19:14:22,18350
7183365b80,2034-03-20 11:47:50,671
51de14940a,2034-08-04 02:56:18,12144
